listing_id,price,log_price,vehicle_brand,vehicle_model,vehicle_model_year,vehicle_age,vehicle_mileage_km,is_mileage_missing,vehicle_engine_cc,is_engine_cc_missing,vehicle_fuel_type,vehicle_transmission,vehicle_color,vehicle_condition,is_plate_number,brand_category,province,location_tier,seller_type,initial_price,price_drop_amount,has_price_drop,price_increase_amount,has_price_increase,days_on_market,view_velocity,has_full_option,is_urgent_sale,scraped_at
13208042,35800.0,10.485731104959568,BMW,IX1 xDrive30L EV,2024,2,100000.0,1,2000.0,1,Electric,Automatic,Unknown,new,0,Luxury,Phnom Penh,Tier_1,store,35800.0,0.0,0,0.0,0,179.7,0.0,0,0,2026-08-21 02:53:26.242186+00
13896825,9500.0,9.15915233520675,SsangYong,Istana - ធូរីស,1999,27,100000.0,1,2000.0,1,Diesel,Manual,White,used,1,Other,Banteay Meanchey,Tier_3,individual,9500.0,0.0,0,0.0,0,9.9,0.0,0,0,2026-08-27 12:13:54.988725+00
13782827,11900.0,9.38437770918244,SsangYong,Istana - ធូរីស,2002,24,100000.0,1,2000.0,1,Diesel,Manual,White,used,1,Other,Phnom Penh,Tier_1,individual,11900.0,0.0,0,0.0,0,38.0,0.0,0,0,2026-08-25 10:20:37.56877+00
13774382,12000.0,9.392745258631441,SsangYong,Istana - ធូរីស,2002,24,100000.0,1,2000.0,1,Diesel,Manual,White,used,1,Other,Phnom Penh,Tier_1,individual,12000.0,0.0,0,0.0,0,33.1,0.0,0,0,2026-08-18 10:18:52.997731+00
13537415,19800.0,9.893487720457795,ផ្សេងៗ,L7 Range 530km,2025,1,100000.0,1,2000.0,1,Electric,Automatic,White,new,0,Other,Phnom Penh,Tier_1,store,19800.0,0.0,0,0.0,0,100.1,0.0,0,0,2026-08-27 12:07:38.06597+00
13384648,18500.0,9.825580063659602,Toyota,Land Cruiser PRADO,2004,22,100000.0,1,2000.0,1,Petrol,Automatic,Silver,used,1,Mass_Market,Phnom Penh,Tier_1,individual,18500.0,0.0,0,0.0,0,132.9,0.0,0,0,2026-08-18 10:19:07.205227+00
13922322,17600.0,9.77571099759397,Toyota,Land Cruiser PRADO,2004,22,100000.0,1,2000.0,1,Petrol,Automatic,Black,used,1,Mass_Market,Phnom Penh,Tier_1,store,17600.0,0.0,0,0.0,0,1.6,0.0,0,1,2026-08-26 03:01:12.496984+00
13346191,28900.0,10.27163147557801,Toyota,Land Cruiser PRADO,2010,16,100000.0,1,2000.0,1,Diesel,Automatic,Black,used,1,Mass_Market,Phnom Penh,Tier_1,individual,28900.0,0.0,0,0.0,0,145.5,0.0,0,0,2026-08-21 02:53:22.425667+00
13822105,27555.0,10.223975576713087,Toyota,Land Cruiser PRADO,2010,16,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Mass_Market,Phnom Penh,Tier_1,store,27555.0,0.0,0,0.0,0,28.4,0.0,0,0,2026-08-26 03:02:11.307134+00
13908849,35500.0,10.477316144080852,Toyota,Land Cruiser PRADO,2010,16,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Mass_Market,Phnom Penh,Tier_1,individual,35500.0,0.0,0,0.0,0,5.5,0.0,1,0,2026-08-26 03:01:43.241294+00
13780311,16500.0,9.711176264112805,Toyota,Land Cruiser PRADO,2007,19,100000.0,1,2000.0,1,Petrol,Automatic,Black,used,1,Mass_Market,Phnom Penh,Tier_1,individual,16500.0,0.0,0,0.0,0,34.5,0.0,0,0,2026-08-21 02:53:04.838357+00
13723761,19500.0,9.87822102528824,Toyota,Land Cruiser PRADO,2008,18,100000.0,1,2000.0,1,Petrol,Automatic,Black,used,1,Mass_Market,Phnom Penh,Tier_1,store,19500.0,0.0,0,0.0,0,46.0,0.0,0,0,2026-08-18 10:19:07.203515+00
13878480,14500.0,9.581972891547895,Toyota,Land Cruiser PRADO,1997,29,100000.0,1,2000.0,1,Diesel,Automatic,Green,used,1,Mass_Market,Siem Reap,Tier_2,store,14500.0,0.0,0,0.0,0,5.8,0.0,0,0,2026-08-18 10:18:51.126398+00
13794025,16800.0,9.729193687429403,Toyota,Land Cruiser PRADO,2005,21,100000.0,1,2000.0,1,Diesel,Automatic,Black,used,1,Mass_Market,Phnom Penh,Tier_1,individual,16800.0,0.0,0,0.0,0,34.9,0.0,0,0,2026-08-25 10:16:18.062747+00
13693429,35500.0,10.477316144080852,Toyota,Land Cruiser PRADO,2012,14,100000.0,1,2000.0,1,Petrol,Automatic,Black,used,1,Mass_Market,Phnom Penh,Tier_1,store,35500.0,0.0,0,0.0,0,62.9,0.0,0,0,2026-08-27 12:17:29.141573+00
13651854,27800.0,10.2328272702548,Toyota,Land Cruiser PRADO,2012,14,100000.0,1,2000.0,1,Petrol,Automatic,Black,used,1,Mass_Market,Phnom Penh,Tier_1,store,27800.0,0.0,0,0.0,0,71.5,0.0,0,0,2026-08-26 03:02:36.086476+00
13331143,69000.0,11.141876276228,Ford,Mustang,2024,2,100000.0,1,2000.0,1,Petrol,Automatic,Grey,new,0,Mass_Market,Phnom Penh,Tier_1,store,69000.0,0.0,0,0.0,0,154.3,0.0,1,0,2026-08-26 03:05:58.037938+00
13788558,19300.0,9.867912187022208,Ford,Mustang,2015,11,100000.0,1,2000.0,1,Petrol,Automatic,Yellow,used,1,Mass_Market,Phnom Penh,Tier_1,store,19300.0,0.0,0,0.0,0,29.8,0.0,1,0,2026-08-19 02:48:03.341817+00
13852859,19500.0,9.87822102528824,Ford,Mustang,2015,11,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Mass_Market,Phnom Penh,Tier_1,store,19500.0,0.0,0,0.0,0,19.6,0.0,1,0,2026-08-25 10:19:06.08383+00
13926614,17500.0,9.770013301136158,Ford,Mustang,2015,11,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Mass_Market,Kampot,Tier_3,store,17500.0,0.0,0,0.0,0,0.0,0.0,0,0,2026-08-25 10:26:17.52797+00
13908818,12500.0,9.433563920090563,Ford,Mustang,2015,11,100000.0,1,2000.0,1,Petrol,Automatic,Unknown,used,1,Mass_Market,Phnom Penh,Tier_1,individual,12500.0,0.0,0,0.0,0,1.4,0.0,0,0,2026-08-22 02:44:50.613669+00
13922530,16500.0,9.711176264112805,Ford,Mustang,2015,11,100000.0,1,2000.0,1,Petrol,Automatic,Unknown,used,1,Mass_Market,Siem Reap,Tier_2,individual,16500.0,0.0,0,0.0,0,1.5,0.0,1,0,2026-08-26 03:03:59.728288+00
13827893,26800.0,10.196194479235656,ផ្សេងៗ,RD6 ជិះបាន 20000km,2024,2,100000.0,1,2000.0,1,Hybrid,Automatic,Black,used,1,Other,Phnom Penh,Tier_1,store,26800.0,0.0,0,0.0,0,28.1,0.0,0,0,2026-08-27 12:12:45.456452+00
13671246,20800.0,9.942756341456828,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,White,used,1,Luxury,Phnom Penh,Tier_1,store,20800.0,0.0,0,0.0,0,68.0,0.0,0,0,2026-08-27 12:11:44.281982+00
13385132,18900.0,9.846970109700957,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,Gold,used,1,Luxury,Phnom Penh,Tier_1,store,18900.0,0.0,0,0.0,0,141.9,0.0,1,0,2026-08-27 12:10:49.971749+00
13363653,24800.0,10.118639253920785,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Luxury,Phnom Penh,Tier_1,store,24800.0,0.0,0,0.0,0,145.7,0.0,0,0,2026-08-26 03:02:53.376885+00
13913975,18500.0,9.825580063659602,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Petrol,Automatic,Gold,used,1,Luxury,Phnom Penh,Tier_1,store,18500.0,0.0,0,0.0,0,3.7,0.0,0,0,2026-08-26 02:58:56.01087+00
13885673,20000.0,9.90353755128617,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,Silver,used,1,Luxury,Phnom Penh,Tier_1,individual,20000.0,0.0,0,0.0,0,6.6,0.0,0,0,2026-08-21 02:53:04.838743+00
13901463,19000.0,9.852246888342531,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Luxury,Phnom Penh,Tier_1,individual,19000.0,0.0,0,0.0,0,0.0,0.0,1,1,2026-08-18 10:19:03.459664+00
13476260,20800.0,9.942756341456828,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,White,used,1,Luxury,Phnom Penh,Tier_1,individual,20800.0,0.0,0,0.0,0,113.4,0.0,0,0,2026-08-26 03:04:15.766903+00
13721816,19900.0,9.898525260706313,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,White,used,1,Luxury,Phnom Penh,Tier_1,individual,19900.0,0.0,0,0.0,0,51.4,0.0,0,0,2026-08-23 02:53:10.565408+00
13586242,20800.0,9.942756341456828,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,Grey,used,1,Luxury,Phnom Penh,Tier_1,store,20800.0,0.0,0,0.0,0,87.6,0.0,0,0,2026-08-26 03:08:50.659053+00
13760238,18000.0,9.798182590890704,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,Gold,used,1,Luxury,Phnom Penh,Tier_1,store,18500.0,500.0,1,0.0,0,43.9,0.0,0,0,2026-08-25 10:23:25.514085+00
13447299,16500.0,9.711176264112805,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,Gold,used,1,Luxury,Phnom Penh,Tier_1,store,16500.0,0.0,0,0.0,0,122.1,0.0,0,0,2026-08-27 12:10:01.02882+00
13617483,18200.0,9.809231816610408,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,Gold,used,1,Luxury,Phnom Penh,Tier_1,store,18200.0,0.0,0,0.0,0,81.1,0.0,0,0,2026-08-27 12:09:21.668556+00
13927479,20800.0,9.942756341456828,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Luxury,Phnom Penh,Tier_1,store,20800.0,0.0,0,0.0,0,0.0,0.0,0,0,2026-08-25 10:16:38.957627+00
13912448,20500.0,9.928228944424575,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Luxury,Phnom Penh,Tier_1,store,20500.0,0.0,0,0.0,0,4.5,0.0,0,0,2026-08-26 03:00:16.899126+00
13575530,19900.0,9.898525260706313,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,Silver,used,1,Luxury,Phnom Penh,Tier_1,individual,19900.0,0.0,0,0.0,0,89.1,0.0,0,0,2026-08-25 10:24:09.972823+00
13908398,18000.0,9.798182590890704,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Luxury,Phnom Penh,Tier_1,individual,18000.0,0.0,0,0.0,0,0.0,0.0,0,0,2026-08-20 08:37:46.965125+00
13780056,21500.0,9.975854724662028,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,White,used,1,Luxury,Battambang,Tier_2,individual,21500.0,0.0,0,0.0,0,38.8,0.0,0,0,2026-08-25 10:21:10.270074+00
13838318,20500.0,9.928228944424575,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,White,used,1,Luxury,Phnom Penh,Tier_1,store,20500.0,0.0,0,0.0,0,23.0,0.0,1,0,2026-08-25 10:21:17.157622+00
13816097,27000.0,10.203629181337648,Lexus,RX400h,2010,16,100000.0,1,2000.0,1,Hybrid,Automatic,White,used,1,Luxury,Phnom Penh,Tier_1,individual,27000.0,0.0,0,0.0,0,29.6,0.0,0,0,2026-08-26 03:02:43.967728+00
13414099,19000.0,9.852246888342531,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,Gold,used,1,Luxury,Phnom Penh,Tier_1,store,19000.0,0.0,0,0.0,0,130.0,0.0,0,0,2026-08-27 12:10:20.907185+00
13907344,18200.0,9.809231816610408,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,Gold,used,1,Luxury,Phnom Penh,Tier_1,store,18200.0,0.0,0,0.0,0,2.7,0.0,0,0,2026-08-23 02:53:17.439072+00
13541767,26000.0,10.165890277802454,Lexus,RX400h,2007,19,100000.0,1,2000.0,1,Hybrid,Automatic,White,used,1,Luxury,Phnom Penh,Tier_1,individual,26000.0,0.0,0,0.0,0,90.7,0.0,0,0,2026-08-19 02:48:06.126772+00
13876450,16900.0,9.735128070758227,Lexus,RX400h,2007,19,100000.0,1,2000.0,1,Hybrid,Automatic,Gold,used,1,Luxury,Phnom Penh,Tier_1,store,16900.0,0.0,0,0.0,0,8.8,0.0,0,0,2026-08-21 02:53:24.911625+00
13917952,21500.0,9.975854724662028,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,White,used,1,Luxury,Phnom Penh,Tier_1,store,21500.0,0.0,0,0.0,0,2.7,0.0,0,0,2026-08-26 03:00:50.76504+00
13918308,16500.0,9.711176264112805,Lexus,RX400h,2006,20,100000.0,1,2000.0,1,Hybrid,Automatic,White,used,1,Luxury,Phnom Penh,Tier_1,individual,16500.0,0.0,0,0.0,0,1.9,0.0,0,0,2026-08-25 10:18:02.436385+00
13141407,33900.0,10.431199791458543,Mercedes-Benz,S400L តួវែង អប់សិនអារ៉ាប់,2015,11,100000.0,1,2000.0,1,Petrol,Automatic,Unknown,used,1,Luxury,Phnom Penh,Tier_1,store,33900.0,0.0,0,0.0,0,198.6,0.0,0,0,2026-08-21 02:53:07.209996+00
13391361,3500.0,8.160803920954665,Hyundai,Sonata,2000,26,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Mass_Market,Phnom Penh,Tier_1,individual,3500.0,0.0,0,0.0,0,138.8,0.0,0,0,2026-08-26 03:09:21.457934+00
13551579,20300.0,9.918425424900335,Hyundai,Stargazer,2024,2,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Mass_Market,Phnom Penh,Tier_1,store,20300.0,0.0,0,0.0,0,95.0,0.0,0,0,2026-08-25 10:28:28.485992+00
13634580,18800.0,9.841665338892785,Hyundai,Stargazer,2024,2,100000.0,1,2000.0,1,Petrol,Automatic,Grey,used,1,Mass_Market,Phnom Penh,Tier_1,store,18800.0,0.0,0,0.0,0,77.0,0.0,0,0,2026-08-27 12:07:29.615675+00
13730170,23800.0,10.077482875583607,Hyundai,Stargazer,2024,2,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Mass_Market,Phnom Penh,Tier_1,store,23800.0,0.0,0,0.0,0,53.5,0.0,0,0,2026-08-27 12:09:07.447366+00
13523968,29900.0,10.305647203635566,Hyundai,Stargazer,2026,0,100000.0,1,2000.0,1,Petrol,Automatic,White,new,0,Mass_Market,Siem Reap,Tier_2,store,29900.0,0.0,0,0.0,0,100.0,0.0,0,0,2026-08-24 10:11:19.257637+00
13734601,29900.0,10.305647203635566,Hyundai,Stargazer,2026,0,100000.0,1,2000.0,1,Petrol,Automatic,White,new,0,Mass_Market,Phnom Penh,Tier_1,store,29900.0,0.0,0,0.0,0,52.1,0.0,0,0,2026-08-27 12:18:58.895542+00
13586899,28900.0,10.27163147557801,Hyundai,Stargazer,2026,0,100000.0,1,2000.0,1,Petrol,Automatic,White,new,0,Mass_Market,Siem Reap,Tier_2,store,28900.0,0.0,0,0.0,0,85.7,0.0,0,0,2026-08-24 10:11:19.256189+00
13571660,29900.0,10.305647203635566,Hyundai,Stargazer,2026,0,100000.0,1,2000.0,1,Petrol,Automatic,White,new,0,Mass_Market,Phnom Penh,Tier_1,store,29900.0,0.0,0,0.0,0,92.1,0.0,0,0,2026-08-27 12:18:57.188632+00
13728818,33000.0,10.404293143019792,212,T01,2025,1,100000.0,1,2000.0,1,Petrol,Automatic,Green,used,1,Other,Phnom Penh,Tier_1,store,33000.0,0.0,0,0.0,0,46.7,0.0,0,0,2026-08-20 08:37:49.860129+00
13444465,43500.0,10.680539205318292,212,T01,2025,1,100000.0,1,2000.0,1,Petrol,Automatic,Grey,new,0,Other,Phnom Penh,Tier_1,store,43500.0,0.0,0,0.0,0,122.9,0.0,1,0,2026-08-27 12:19:47.098798+00
13370600,18500.0,9.825580063659602,Toyota,Tundra,2007,19,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Mass_Market,Phnom Penh,Tier_1,store,18500.0,0.0,0,0.0,0,144.3,0.0,0,0,2026-08-26 02:56:30.370517+00
13897131,13500.0,9.510519035757246,Toyota,Tundra,2007,19,100000.0,1,2000.0,1,Petrol,Automatic,Gold,used,1,Mass_Market,Phnom Penh,Tier_1,individual,13500.0,0.0,0,0.0,0,7.8,0.0,0,0,2026-08-25 10:24:34.125677+00
13893139,18500.0,9.825580063659602,Toyota,Tundra,2007,19,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Mass_Market,Phnom Penh,Tier_1,individual,18500.0,0.0,0,0.0,0,1.8,0.0,0,0,2026-08-18 10:18:58.598111+00
13445767,14500.0,9.581972891547895,Toyota,Tundra,2007,19,100000.0,1,2000.0,1,Petrol,Automatic,Red,used,1,Mass_Market,Kandal,Tier_2,individual,14500.0,0.0,0,0.0,0,119.6,0.0,0,0,2026-08-24 10:11:20.285707+00
13898645,19500.0,9.87822102528824,Toyota,Tundra,2021,5,100000.0,1,2000.0,1,Petrol,Automatic,Black,used,0,Mass_Market,Kampong Speu,Tier_3,individual,19500.0,0.0,0,0.0,0,1.1,0.0,0,0,2026-08-19 02:47:57.914788+00
13923506,22500.0,10.021315031649332,Toyota,Tundra,2010,16,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Mass_Market,Phnom Penh,Tier_1,store,22500.0,0.0,0,0.0,0,0.0,0.0,0,0,2026-08-24 10:11:05.982263+00
13610269,19500.0,9.87822102528824,Toyota,Tundra,2010,16,100000.0,1,2000.0,1,Petrol,Automatic,Silver,used,1,Mass_Market,Kandal,Tier_2,store,19500.0,0.0,0,0.0,0,80.9,0.0,1,0,2026-08-25 10:26:13.369734+00
13229579,17168.0,9.750860711077213,Toyota,Tundra,2007,19,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Mass_Market,Kampong Cham,Tier_2,individual,17168.0,0.0,0,0.0,0,178.9,0.0,0,0,2026-08-25 10:25:57.319158+00
13201930,64800.0,11.079076314320059,Toyota,Tundra,2020,6,100000.0,1,2000.0,1,Petrol,Automatic,Unknown,used,1,Mass_Market,Phnom Penh,Tier_1,store,64800.0,0.0,0,0.0,0,178.8,0.0,0,0,2026-08-18 10:19:03.459664+00
13832439,19500.0,9.87822102528824,Toyota,Tundra,2008,18,100000.0,1,2000.0,1,Petrol,Automatic,Gold,used,1,Mass_Market,Phnom Penh,Tier_1,store,19500.0,0.0,0,0.0,0,25.7,0.0,0,0,2026-08-26 02:58:45.138825+00
13775742,23500.0,10.064798252418377,Toyota,Tundra,2008,18,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Mass_Market,Phnom Penh,Tier_1,store,23500.0,0.0,0,0.0,0,40.6,0.0,0,0,2026-08-26 03:02:15.770096+00
13935453,17999.0,9.798127036878302,Toyota,Tundra,2008,18,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Mass_Market,Siem Reap,Tier_2,store,17999.0,0.0,0,0.0,0,0.0,0.0,0,0,2026-08-27 12:19:53.839113+00
13804203,19800.0,9.893487720457795,Toyota,Tundra,2008,18,100000.0,1,2000.0,1,Petrol,Automatic,Gold,used,1,Mass_Market,Phnom Penh,Tier_1,store,19800.0,0.0,0,0.0,0,32.8,0.0,0,0,2026-08-26 03:06:11.153238+00
13935441,15800.0,9.6678285081515,Toyota,Tundra,2008,18,100000.0,1,2000.0,1,Petrol,Automatic,Silver,used,1,Mass_Market,Phnom Penh,Tier_1,store,15800.0,0.0,0,0.0,0,0.0,0.0,0,0,2026-08-27 12:19:57.186919+00
13914563,13800.0,9.53249633228804,Toyota,Tundra,2008,18,100000.0,1,2000.0,1,Petrol,Automatic,Unknown,used,1,Mass_Market,Phnom Penh,Tier_1,individual,13800.0,0.0,0,0.0,0,0.7,0.0,0,0,2026-08-23 02:52:53.724529+00
13551856,22500.0,10.021315031649332,Toyota,Tundra,2008,18,100000.0,1,2000.0,1,Diesel,Automatic,Grey,used,1,Mass_Market,Phnom Penh,Tier_1,store,22500.0,0.0,0,0.0,0,91.6,0.0,0,0,2026-08-22 02:44:51.79664+00
13704264,23500.0,10.064798252418377,Toyota,Tundra,2008,18,100000.0,1,2000.0,1,Petrol,Automatic,Unknown,used,1,Mass_Market,Phnom Penh,Tier_1,store,23500.0,0.0,0,0.0,0,58.7,0.0,0,0,2026-08-26 03:02:15.114577+00
13729246,2500.0,7.824445930877619,Toyota,Tundra,2005,21,100000.0,1,2000.0,1,Petrol,Automatic,Black,used,0,Mass_Market,Phnom Penh,Tier_1,individual,2500.0,0.0,0,0.0,0,51.7,0.0,0,0,2026-08-25 10:17:59.931169+00
13399646,23500.0,10.064798252418377,Toyota,Tundra,2014,12,100000.0,1,2000.0,1,Petrol,Automatic,Grey,used,1,Mass_Market,Phnom Penh,Tier_1,individual,23500.0,0.0,0,0.0,0,137.8,0.0,0,0,2026-08-27 12:17:54.513413+00
13572163,21000.0,9.952325334619427,Toyota,Tundra,2014,12,100000.0,1,2000.0,1,Petrol,Automatic,White,used,0,Mass_Market,Phnom Penh,Tier_1,store,21000.0,0.0,0,0.0,0,87.7,0.0,0,0,2026-08-23 02:53:00.515672+00
13664236,29500.0,10.292179440058462,Toyota,Tundra,2014,12,100000.0,1,2000.0,1,Petrol,Automatic,White,used,0,Mass_Market,Phnom Penh,Tier_1,store,29500.0,0.0,0,0.0,0,67.8,0.0,0,0,2026-08-25 10:19:02.214881+00
13860881,29500.0,10.292179440058462,Toyota,Tundra,2014,12,100000.0,1,2000.0,1,Petrol,Automatic,White,used,0,Mass_Market,Phnom Penh,Tier_1,store,29500.0,0.0,0,0.0,0,17.6,0.0,0,0,2026-08-25 10:16:28.847904+00
13926995,21000.0,9.952325334619427,Toyota,Tundra,2011,15,100000.0,1,2000.0,1,Petrol,Automatic,Black,used,1,Mass_Market,Phnom Penh,Tier_1,store,21000.0,0.0,0,0.0,0,0.0,0.0,0,0,2026-08-25 10:23:04.400153+00
13663197,50500.0,10.829748417047593,Jeep,Wrangler Sahara,2020,6,100000.0,1,2000.0,1,Petrol,Automatic,Unknown,used,1,Mass_Market,Phnom Penh,Tier_1,individual,50500.0,0.0,0,0.0,0,70.0,0.0,1,0,2026-08-27 12:16:11.94262+00
13914105,22500.0,10.021315031649332,Nissan,X-TRAIL,2021,5,100000.0,1,2000.0,1,Petrol,Automatic,Unknown,used,1,Mass_Market,Phnom Penh,Tier_1,store,22500.0,0.0,0,0.0,0,0.0,0.0,0,0,2026-08-22 02:44:40.064921+00
13821423,53000.0,10.87806606028079,XPENG,X9,2026,0,100000.0,1,2000.0,1,Electric,Automatic,Grey,used,1,Other,Phnom Penh,Tier_1,individual,53000.0,0.0,0,0.0,0,27.8,0.0,0,0,2026-08-25 10:23:41.575545+00
13543214,66900.0,11.110969193687714,XPENG,X9,2025,1,100000.0,1,2000.0,1,Electric,Automatic,Grey,new,0,Other,Phnom Penh,Tier_1,store,66900.0,0.0,0,0.0,0,94.6,0.0,0,0,2026-08-23 02:53:03.744272+00
13805844,31900.0,10.370392636243981,Ford,XL 025 ថ្មីណាស់​,2025,1,100000.0,1,2000.0,1,Diesel,Automatic,Grey,used,1,Mass_Market,Siem Reap,Tier_2,individual,31900.0,0.0,0,0.0,0,23.8,0.0,0,0,2026-08-17 08:50:55.878277+00
13852609,6900.0,8.839421607620602,Chevrolet,spark,2014,12,100000.0,1,2000.0,1,Petrol,Automatic,White,used,0,Mass_Market,Phnom Penh,Tier_1,store,6900.0,0.0,0,0.0,0,20.4,0.0,0,0,2026-08-26 03:01:02.716083+00
13713419,15200.0,9.62911649414402,Nissan,ផ្សេងៗ,2009,17,100000.0,1,2000.0,1,Petrol,Automatic,Grey,used,1,Mass_Market,Phnom Penh,Tier_1,individual,15200.0,0.0,0,0.0,0,56.5,0.0,0,0,2026-08-26 03:09:25.41512+00
13473164,23000.0,10.043292972227004,Mercedes-Benz,ផ្សេងៗ,2015,11,100000.0,1,2000.0,1,Petrol,Automatic,White,used,1,Luxury,Phnom Penh,Tier_1,individual,23000.0,0.0,0,0.0,0,115.6,0.0,0,0,2026-08-27 12:06:10.24559+00
13454974,38999.0,10.571316925111784,JAC,ផ្សេងៗ,2025,1,100000.0,1,2000.0,1,Diesel,Manual,White,new,0,Other,Phnom Penh,Tier_1,store,38999.0,0.0,0,0.0,0,120.2,0.0,0,0,2026-08-27 12:15:40.125924+00
13480273,38500.0,10.55843949396453,JAC,ផ្សេងៗ,2025,1,100000.0,1,2000.0,1,Diesel,Manual,White,new,0,Other,Phnom Penh,Tier_1,individual,38500.0,0.0,0,0.0,0,110.7,0.0,0,0,2026-08-24 10:11:20.285707+00
13847041,22000.0,9.99884318585288,JAC,ផ្សេងៗ,2025,1,100000.0,1,2000.0,1,Diesel,Manual,White,new,0,Other,Phnom Penh,Tier_1,store,22000.0,0.0,0,0.0,0,23.0,0.0,0,0,2026-08-27 12:15:44.941069+00
13559713,130000.0,11.775297421715827,ZEEKR,ផ្សេងៗ,2025,1,100000.0,1,2000.0,1,Hybrid,Automatic,Black,new,0,Other,Phnom Penh,Tier_1,store,130000.0,0.0,0,0.0,0,92.9,0.0,0,0,2026-08-25 10:24:28.031157+00
13729670,19900.0,9.898525260706313,GEELY,ផ្សេងៗ,2026,0,100000.0,1,2000.0,1,Hybrid,Automatic,White,new,0,Other,Phnom Penh,Tier_1,individual,19900.0,0.0,0,0.0,0,50.7,0.0,0,0,2026-08-24 10:11:02.979131+00
13904787,57800.0,10.96476135554887,GEELY,ផ្សេងៗ,2026,0,100000.0,1,2000.0,1,Hybrid,Automatic,White,new,0,Other,Phnom Penh,Tier_1,store,57800.0,0.0,0,0.0,0,5.8,0.0,0,0,2026-08-25 10:22:56.352576+00
13904769,57800.0,10.96476135554887,GEELY,ផ្សេងៗ,2026,0,100000.0,1,2000.0,1,Electric,Automatic,Black,new,0,Other,Phnom Penh,Tier_1,store,57800.0,0.0,0,0.0,0,5.8,0.0,0,0,2026-08-25 10:23:07.478602+00
13702001,58600.0,10.978507040265917,GEELY,ផ្សេងៗ,2026,0,100000.0,1,2000.0,1,Hybrid,Automatic,Blue,new,0,Other,Phnom Penh,Tier_1,store,58600.0,0.0,0,0.0,0,60.9,0.0,0,0,2026-08-27 12:15:10.51403+00
13550601,18900.0,9.846970109700957,GEELY,ផ្សេងៗ,2026,0,100000.0,1,2000.0,1,Electric,Automatic,Other,new,0,Other,Phnom Penh,Tier_1,individual,18900.0,0.0,0,0.0,0,95.1,0.0,0,0,2026-08-25 10:29:12.576489+00
13677882,44900.0,10.712215345197256,AVATR,ផ្សេងៗ,2026,0,100000.0,1,2000.0,1,Electric,Automatic,Black,new,0,Chinese_EV,Phnom Penh,Tier_1,store,44900.0,0.0,0,0.0,0,64.7,0.0,0,0,2026-08-26 02:59:29.706394+00
13891971,11500.0,9.350189267092581,Nissan,ផ្សេងៗ,2007,19,100000.0,1,2000.0,1,Diesel,Manual,Gold,used,1,Mass_Market,Phnom Penh,Tier_1,individual,11500.0,0.0,0,0.0,0,9.0,0.0,0,0,2026-08-25 10:22:10.085318+00
13867591,13500.0,9.510519035757246,Chevrolet,ផ្សេងៗ,2017,9,100000.0,1,2000.0,1,Electric,Automatic,Blue,used,0,Mass_Market,Phnom Penh,Tier_1,store,13500.0,0.0,0,0.0,0,17.7,0.0,0,0,2026-08-27 12:20:38.497287+00
